Year,Month,Day,Weekend?,Hour,Collision Type,Injury Type,Primary Factor,Reported_Location,Latitude,Longitude
2014,6,7,Weekend,2100,2-Car,No injury,UNSAFE BACKING,SOUTH FAIRFAX RD,39.02936116,-86.48948259
2014,10,5,Weekday,500,1-Car,No injury,RAN OFF ROAD RIGHT,FAIRFAX,39.02936116,-86.48948259
2014,9,3,Weekday,1100,1-Car,No injury,SPEED TOO FAST FOR WEATHER CONDITIONS,EAST ALLENS CREEK & SR446S,39.02758297,-86.40724404
2014,10,6,Weekday,1500,2-Car,functional,FAILURE TO YIELD RIGHT OF WAY,POINT CLUB & STRAIN RIDGE,39.02245117,-86.52173281
2014,6,6,Weekday,1800,2-Car,No injury,FOLLOWING TOO CLOSELY,E MONROE DAM RD & FOGGY MORNING,39.02116969,-86.53159373
2014,10,7,Weekend,1300,1-Car,No injury,OVERSIZE/OVERWEIGHT LOAD,E MONROE DAM & S FOGGY MORNING,39.02116969,-86.53156345
2014,12,2,Weekday,1100,1-Car,No injury,RAN OFF ROAD RIGHT,FOGGY MORNING & MONROE DAM,39.02116969,-86.53147692
2014,8,5,Weekday,1700,1-Car,No injury,ANIMAL/OBJECT IN ROADWAY,MONROE DAM & SR37S,39.02032157,-86.5360806
2014,12,7,Weekend,700,2-Car,No injury,ROADWAY SURFACE CONDITION,MONROE DAM & SR37N,39.020254,-86.536096
2014,7,5,Weekday,1500,1-Car,No injury,ANIMAL/OBJECT IN ROADWAY,EAST MONROE DAM & SR37S,39.020048,-86.536096
2014,2,1,Weekend,0,1-Car,No injury,SPEED TOO FAST FOR WEATHER CONDITIONS,EAST MONROE DAM & SOUTH STRAIN RIDGE RD,39.018656,-86.522896
2014,12,4,Weekday,800,2-Car,No injury,LEFT OF CENTER,E MONROE DAM & S STRAIN RIDGE,39.018656,-86.522896
2014,6,2,Weekday,400,1-Car,functional,ANIMAL/OBJECT IN ROADWAY,E TOWER RIDGE RD & SR446,39.01650711,-86.39170458
2014,4,7,Weekend,1300,2-Car,No injury,VIEW OBSTRUCTED,HOBART ROAD RD & SR37,39.014352,-86.537088
2014,6,4,Weekday,2100,Moped/Motorcycle,functional,RAN OFF ROAD RIGHT,E DEPOT HILL & MONROE DAM RD,39.01330009,-86.52362979
2014,12,2,Weekday,1200,2-Car,No injury,UNSAFE BACKING,3 RD,39.01295853,-86.5491333
2014,5,6,Weekend,2100,1-Car,No injury,BRAKE FAILURE OR DEFECTIVE,MONROE DAM RD & VALLEY MISSION,39.01240324,-86.50785136
2014,8,3,Weekday,400,1-Car,functional,RAN OFF ROAD RIGHT,3RD & WEST POPCORN RD,39.011984,-86.549232
2014,3,7,Weekend,2100,1-Car,No injury,ANIMAL/OBJECT IN ROADWAY,KETCHUM & POPCORN RD,39.01174977,-86.56188876
2014,2,1,Weekend,600,1-Car,No injury,RAN OFF ROAD RIGHT,WEST POPCORN RD,39.01113957,-86.56308406
2014,10,5,Weekday,2200,1-Car,No injury,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,KETCHAM & POPCORN,39.01108387,-86.56336515
2014,9,6,Weekday,800,1-Car,No injury,ANIMAL/OBJECT IN ROADWAY,MONROE DAM & SR37N,39.01074232,-86.53738755
2014,1,3,Weekday,700,1-Car,No injury,RAN OFF ROAD RIGHT,E MONROE DAM RD & S VALLEY MISSION,39.009344,-86.510096
2014,3,5,Weekday,1200,2-Car,No injury,LEFT OF CENTER,LIZZY & S LEONARD SPRINGS RD,39.00864125,-86.59514017
2014,6,4,Weekday,2000,2-Car,non-funcitonal,LEFT OF CENTER,THACKER RD & WEAVER,39.00710712,-86.66268811
2014,5,3,Weekday,1000,1-Car,No injury,RAN OFF ROAD RIGHT,SR37S,39.00621589,-86.53712704
2014,12,7,Weekend,500,1-Car,No injury,SPEED TOO FAST FOR WEATHER CONDITIONS,SR37S,39.00621589,-86.53712704
2014,1,6,Weekday,1400,2-Car,No injury,ROADWAY SURFACE CONDITION,OARD RD & STATE ROAD 48,39.00620257,-86.62014976
2014,10,3,Weekday,1300,2-Car,No injury,FOLLOWING TOO CLOSELY,3RD & LIBERTY,39.00599354,-86.57913007
2014,8,4,Weekday,1500,2-Car,No injury,FOLLOWING TOO CLOSELY,S LIBERTY DR & W 3RD,39.00599354,-86.57913006
2014,6,1,Weekday,2300,1-Car,No injury,ANIMAL/OBJECT IN ROADWAY,SOUTH DUTCH RIDGE & SR446S,39.00413945,-86.39493821
2014,9,4,Weekday,1700,1-Car,functional,RAN OFF ROAD RIGHT,POPCORN RD & ROCKPORT,39.00279502,-86.59021482
2014,5,6,Weekday,1300,1-Car,functional,RAN OFF ROAD RIGHT,9400 S ROCKPORT RD & POPCORN,39.002752,-86.59
2014,6,5,Weekday,100,1-Car,functional,RAN OFF ROAD RIGHT,DUTCH RIDGE & SR446N,38.99522272,-86.37118742
2014,12,3,Weekday,700,1-Car,No injury,ANIMAL/OBJECT IN ROADWAY,ORCHARD & SOUTH OLD 37,38.99218484,-86.53130025
2014,4,7,Weekend,2100,1-Car,No injury,ANIMAL/OBJECT IN ROADWAY,INGRAM & SR37S,38.99132941,-86.53726096
2014,7,6,Weekday,1700,1-Car,No injury,LEFT OF CENTER,ROCKPORT & SR37N,38.99090198,-86.59308624
2014,8,4,Weekday,500,1-Car,No injury,RAN OFF ROAD RIGHT,N HEADLEY RD & N HINKLE,38.98876077,-86.51437148
2014,2,2,Weekday,2000,1-Car,No injury,ANIMAL/OBJECT IN ROADWAY,EDGAR LANE & S HANDY ROAD RD,38.98664098,-86.48303993
2014,8,2,Weekday,700,1-Car,No injury,ANIMAL/OBJECT IN ROADWAY,GREEN & S STRAIN RIDGE RD,38.98473901,-86.50776989
2014,12,6,Weekday,800,2-Car,No injury,FOLLOWING TOO CLOSELY,E DILLMAN & S OLD ST RD 37,38.98213115,-86.5441601
2014,4,2,Weekday,1700,3+ Cars,No injury,INSECURE/LEAKY LOAD,E ELLIS & SR37N,38.98171686,-86.53289794
2014,1,1,Weekend,800,1-Car,No injury,ROADWAY SURFACE CONDITION,FAIRFAX & SR37S,38.94889902,-86.49017333
2014,8,6,Weekday,1800,1-Car,No injury,UNSAFE SPEED,CEDAR BLUFF & KETCHAM RD,38.93688592,-86.56989991
2014,11,7,Weekend,1200,3+ Cars,No injury,LEFT OF CENTER,S LIBERTY & W 3RD,38.90024909,-86.57913007
2014,12,2,Weekday,2200,1-Car,non-funcitonal,OVERCORRECTING/OVERSTEERING,E GRAMERCY PARK & N HINKLE,38.89279597,-86.50542967
2014,11,2,Weekday,2100,1-Car,No injury,ROADWAY SURFACE CONDITION,E RAMP CREEK & S CHURCH,38.65200062,-86.48465999
2014,1,1,Weekend,0,1-Car,No injury,ANIMAL/OBJECT IN ROADWAY,HARMONY DR & MT ZION,38.64628355,-86.62609018
2014,10,6,Weekday,1200,2-Car,No injury,UNSAFE BACKING,W,38.63943368,-85.84378838
2014,3,6,Weekend,2100,1-Car,functional,OVERCORRECTING/OVERSTEERING,MT GILEAD RD & N UPPER  BIRDIE GALYAN,38.60308997,-86.42372019
2014,11,5,Weekday,700,1-Car,No injury,ANIMAL/OBJECT IN ROADWAY,SR37S & ZIKES,38.48812826,-86.53515625
2014,2,4,Weekday,700,1-Car,functional,SPEED TOO FAST FOR WEATHER CONDITIONS,K S ROLLOFF & OLD SR 37 RD,1,1
2014,4,6,Weekday,800,2-Car,functional,LEFT OF CENTER,HINES & SR45S,1,1
2014,4,6,Weekday,800,2-Car,functional,DRIVER DISTRACTED - EXPLAIN IN NARRATIVE,SR37N,1,1
2014,9,5,Weekday,1100,1-Car,non-funcitonal,RAN OFF ROAD RIGHT,GREEN CO LINE & SR45W,1,1
2014,9,6,Weekday,1000,Bus,functional,FAILURE TO YIELD RIGHT OF WAY,ENT TO 3205 W SR 45 & SR45W,1,1
2014,1,5,Weekday,800,1-Car,No injury,UNSAFE LANE MOVEMENT,SR45W & UNKNOWN,0,0
2014,1,3,Weekday,1600,2-Car,No injury,SPEED TOO FAST FOR WEATHER CONDITIONS,3RD ST & 45 46,0,0
2014,1,5,Weekday,1100,1-Car,No injury,ROADWAY SURFACE CONDITION,600 BLOCK W DITTEMORE RD & CROSSOVER,0,0
2014,1,6,Weekday,1700,2-Car,No injury,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,RICHLAND PARKING LOT & RICHLAND PLAZA PARKING LOT,0,0
2014,1,6,Weekend,1900,1-Car,No injury,SPEED TOO FAST FOR WEATHER CONDITIONS,COUNTY LINE & HEDRICK RD,0,0
2014,1,1,Weekend,1200,2-Car,No injury,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,SR37S,0,0
2014,1,6,Weekday,900,1-Car,No injury,RAN OFF ROAD RIGHT,E ROBINSON RD & N OLD STATE,0,0
2014,1,3,Weekday,1700,2-Car,No injury,DRIVER DISTRACTED - EXPLAIN IN NARRATIVE,SR45W & W BUNGER,0,0
2014,1,5,Weekday,800,2-Car,No injury,SPEED TOO FAST FOR WEATHER CONDITIONS,N BOUND 37 EXIT RAMP TO 3RD & W 3RD ST,0,0
2014,1,6,Weekday,1100,2-Car,No injury,UNSAFE BACKING,NORTH CURRY & PARKING LOT PLN,0,0
2014,1,5,Weekday,1000,1-Car,No injury,RAN OFF ROAD RIGHT,8840 WEST SR 45 RD & STANFORD,0,0
2014,1,3,Weekday,1000,1-Car,No injury,ROADWAY SURFACE CONDITION,SR46E,0,0
2014,1,2,Weekday,1700,2-Car,No injury,FAILURE TO YIELD RIGHT OF WAY,ARLINGTON RD & SHELBOURNE,0,0
2014,1,4,Weekday,500,2-Car,No injury,DISREGARD SIGNAL/REG SIGN,SR37 & SR46W,0,0
2014,1,4,Weekday,1900,2-Car,No injury,FOLLOWING TOO CLOSELY,BLOOMFIELD & STATE ROAD 37 SOUTH BOUND RD,0,0
2014,1,6,Weekday,800,2-Car,No injury,FAILURE TO YIELD RIGHT OF WAY,IU UNIVERSITY GYM DR & SR45E,0,0
2014,1,2,Weekday,900,2-Car,No injury,UNSAFE BACKING,HAWTHORNE & KIRKWOOD AVE,0,0
2014,2,5,Weekday,2200,2-Car,No injury,FOLLOWING TOO CLOSELY,BLOOMFIELD RD RD & STATE HIGHWAY 37,0,0
2014,2,5,Weekday,1100,2-Car,No injury,FAILURE TO YIELD RIGHT OF WAY,CURRY PIKE & SR48N,0,0
2014,2,6,Weekday,1200,2-Car,No injury,UNSAFE BACKING,BUSINES SPEA PARKING LOT N DR & FEE,0,0
2014,2,1,Weekday,1900,2-Car,No injury,DISREGARD SIGNAL/REG SIGN,BLOOMFIELD RD & SR 37,0,0
2014,2,6,Weekday,1600,2-Car,No injury,SPEED TOO FAST FOR WEATHER CONDITIONS,BLOOMFIELD RD & INDUSTRIAL,0,0
2014,2,3,Weekday,700,1-Car,No injury,UNSAFE SPEED,N COLLEGE AVE RAMP,0,0
2014,2,4,Weekday,1400,2-Car,No injury,FAILURE TO YIELD RIGHT OF WAY,BLOOMFIELD & LIBERTY DR,0,0
2014,2,4,Weekday,700,1-Car,No injury,RAN OFF ROAD RIGHT,NORTH & S STRAIN RIDGE RD,0,0
2014,2,6,Weekday,500,1-Car,No injury,ROADWAY SURFACE CONDITION,KING RAIL OVERLOOK & W HOGE DR,0,0
2014,2,6,Weekday,800,2-Car,No injury,FOLLOWING TOO CLOSELY,PURPLE LOT GATE 10 & SR46E,0,0
2014,2,6,Weekday,1700,Bus,No injury,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,GRAHAM & ROGERS RD,0,0
2014,3,1,Weekend,700,2-Car,No injury,ROADWAY SURFACE CONDITION,SMITH RD & SNODDY,0,0
2014,3,2,Weekday,600,2-Car,No injury,UNSAFE BACKING,INDIANA & VON LEE LOT DR,0,0
2014,3,7,Weekend,1100,2-Car,No injury,FAILURE TO YIELD RIGHT OF WAY,GATES & PARKING LOT RD,0,0
2014,3,3,Weekday,1400,2-Car,No injury,FOLLOWING TOO CLOSELY,SR37N,0,0
2014,3,3,Weekday,1600,2-Car,No injury,FOLLOWING TOO CLOSELY,BLOOMFIELD RD & LIBERTY,0,0
2014,4,4,Weekday,1200,Bus,No injury,FAILURE TO YIELD RIGHT OF WAY,11TH & FEE LN,0,0
2014,5,1,Weekend,1100,2-Car,No injury,LEFT OF CENTER,3200 E 10 & 3211 E 10TH DR,0,0
2014,5,3,Weekday,1100,2-Car,No injury,OTHER (VEHICLE) - EXPLAIN IN NARRATIVE,2512 E 3RD ST,0,0
2014,4,7,Weekend,1200,2-Car,No injury,DRIVER DISTRACTED - EXPLAIN IN NARRATIVE,SR37N,0,0
2014,4,5,Weekday,800,2-Car,No injury,UNSAFE BACKING,2931 E 10TH PARKING LOT ST & RANGE,0,0
2014,4,6,Weekday,1500,2-Car,No injury,UNSAFE BACKING,E 1OTH ST,0,0
2014,4,6,Weekday,1800,2-Car,No injury,FAILURE TO YIELD RIGHT OF WAY,S LEONARD & SR45W,0,0
2014,4,2,Weekday,1200,2-Car,No injury,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,FINE ARTS CIR & STADIUM,0,0
2014,4,6,Weekday,900,2-Car,No injury,UNSAFE BACKING,10TH & EIGENMANN (1900 E 10TH) CIR,0,0
2014,4,5,Weekday,1600,2-Car,No injury,FOLLOWING TOO CLOSELY,SR37S & THAT RD,0,0
2014,4,3,Weekday,1600,2-Car,No injury,IMPROPER TURNING,WELLNESS WAY,0,0
2014,4,5,Weekday,1400,2-Car,No injury,UNSAFE BACKING,AMARYLLIS DR,0,0
2014,4,6,Weekday,900,2-Car,No injury,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,E THIRD ST & NORTH DRIVE K MART,0,0
2014,4,4,Weekday,900,2-Car,No injury,FAILURE TO YIELD RIGHT OF WAY,5340 S OLD SR 37 HWY & S FAIRFAX,0,0
2014,5,5,Weekday,1000,2-Car,No injury,UNSAFE BACKING,701 E 17TH (WHITE LOT) ST & NORTH DUNN,0,0
2014,5,5,Weekday,1100,2-Car,No injury,FAILURE TO YIELD RIGHT OF WAY,10TH ST & TULIP TREE,0,0
2014,4,4,Weekday,2000,1-Car,No injury,RAN OFF ROAD RIGHT,5330 W WOODYARD RD & N HARTSTRAIT,0,0
2014,5,6,Weekday,900,2-Car,No injury,UNSAFE BACKING,EIGENMANN HALL SOUTH LOT N DR & UNION,0,0
2014,5,6,Weekday,700,2-Car,No injury,FOLLOWING TOO CLOSELY,S FAIRFAX & S OLD SR37 RD,0,0
2014,5,7,Weekend,500,1-Car,No injury,RAN OFF ROAD RIGHT,3200 E 1OTH ST & PETE ELLIS,0,0
2014,1,4,Weekday,2100,1-Car,No injury,RAN OFF ROAD RIGHT,SR9200E,0,0
2014,5,7,Weekend,1100,2-Car,No injury,FOLLOWING TOO CLOSELY,SR46E & THIRD,0,0
2014,5,2,Weekday,800,1-Car,No injury,OVERCORRECTING/OVERSTEERING,FOURTH & SR46W,0,0
2014,5,4,Weekday,1800,3+ Cars,No injury,FAILURE TO YIELD RIGHT OF WAY,BLOOMFIELD RD & INDUSTRIAL,0,0
2014,5,3,Weekday,1500,2-Car,No injury,FOLLOWING TOO CLOSELY,RAMP 17 & W BLOOMFIELD RD,0,0
2014,5,1,Weekend,1000,1-Car,No injury,UNSAFE SPEED,N MT GILEAD & W SR 45 RD,0,0
2014,5,4,Weekday,1200,2-Car,No injury,DRIVER DISTRACTED - EXPLAIN IN NARRATIVE,SR37S,0,0
2014,5,4,Weekday,1600,2-Car,No injury,FAILURE TO YIELD RIGHT OF WAY,BLOOMFIELD & LIBERTY DR,0,0
2014,5,7,Weekend,1500,2-Car,No injury,LEFT OF CENTER,CHESTER DR & DEER,0,0
2014,5,7,Weekend,1900,1-Car,No injury,RAN OFF ROAD RIGHT,EAST TIEMEY STREET & SOUTH STRAIN RIDGE RD,0,0
2014,6,2,Weekday,1400,2-Car,functional,FOLLOWING TOO CLOSELY,US37S,0,0
2014,6,2,Weekday,1200,2-Car,No injury,VIEW OBSTRUCTED,EW ALLEY E OF N COLLEGE AVE & NS ALLEY N OF 10TH ST ALY,0,0
2014,6,3,Weekday,800,2-Car,No injury,FOLLOWING TOO CLOSELY,SR37N,0,0
2014,6,5,Weekday,900,2-Car,No injury,VIEW OBSTRUCTED,SR46W & UNIONVALLEY,0,0
2014,6,1,Weekend,1200,Moped/Motorcycle,No injury,FOLLOWING TOO CLOSELY,10 & SR46E,0,0
2014,6,3,Weekday,1700,3+ Cars,No injury,DRIVER DISTRACTED - EXPLAIN IN NARRATIVE,SR46W & UNIONVALLEY,0,0
2014,6,4,Weekday,1100,2-Car,No injury,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,SR37N,0,0
2014,6,6,Weekday,1500,2-Car,No injury,FOLLOWING TOO CLOSELY,45 46 BYP & KINSER,0,0
2014,6,2,Weekday,1400,1-Car,No injury,DRIVER ILLNESS,SR37N,0,0
2014,6,5,Weekday,1600,2-Car,No injury,FOLLOWING TOO CLOSELY,45 46 BYP & NORTHBOUND 37  5,0,0
2014,6,5,Weekday,1700,2-Car,No injury,UNSAFE BACKING,LINCOLN ST & PARKING LOT ENTRANCE,0,0
2014,7,6,Weekday,1000,2-Car,No injury,DISREGARD SIGNAL/REG SIGN,COLLEGE MALL RD & EASTLAND PLAZA,0,0
2014,7,4,Weekday,1000,2-Car,No injury,UNSAFE LANE MOVEMENT,N BOUND 37 ENT & W BLOOMFIELD RD,0,0
2014,7,7,Weekend,1000,1-Car,No injury,OVERCORRECTING/OVERSTEERING,S KETCHUM RUN AROUND & S OLD SR37 RD,0,0
2014,7,3,Weekday,1600,2-Car,No injury,ANIMAL/OBJECT IN ROADWAY,BLOOMFIELD & SR 37 RD,0,0
2014,6,4,Weekday,1600,2-Car,No injury,DRIVER DISTRACTED - EXPLAIN IN NARRATIVE,MAIN ST & MATTHEW,0,0
2014,8,6,Weekday,700,2-Car,No injury,SPEED TOO FAST FOR WEATHER CONDITIONS,E RHORER & S OLD SR37 HWY,0,0
2014,9,7,Weekend,1200,2-Car,No injury,INSECURE/LEAKY LOAD,S DOLIMAH AVE & W MILIEU,0,0
2014,9,1,Weekday,2000,2-Car,No injury,FAILURE TO YIELD RIGHT OF WAY,E 10TH ST & TULIP TREE,0,0
2014,10,4,Weekday,1400,2-Car,No injury,FOLLOWING TOO CLOSELY,SMITH & WOODYARD,0,0
2014,10,5,Weekday,1900,2-Car,non-funcitonal,FOLLOWING TOO CLOSELY,BLOOMFIELD & LIBERTY,0,0
2014,10,5,Weekday,1200,2-Car,No injury,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,BASSWOOD & SECOND,0,0
2014,8,7,Weekend,1700,2-Car,No injury,FOLLOWING TOO CLOSELY,IN SR 37 & W 2ND ST,0,0
2014,8,7,Weekend,2100,1-Car,No injury,ANIMAL/OBJECT IN ROADWAY,17 & SR4546W,0,0
2014,8,2,Weekday,700,2-Car,No injury,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,W2ND ST,0,0
2014,8,3,Weekday,100,2-Car,No injury,UNSAFE BACKING,100 BLOCK W 11TH & ALLEY ALY,0,0
2014,8,3,Weekday,1400,2-Car,No injury,FAILURE TO YIELD RIGHT OF WAY,EIGENMANN S DR & JEFFERSON,0,0
2014,8,2,Weekday,2100,2-Car,No injury,FOLLOWING TOO CLOSELY,NORTH CURRY PIKE & NORTH LINTEL,0,0
2014,8,6,Weekday,1200,2-Car,No injury,FAILURE TO YIELD RIGHT OF WAY,FENBROOK LN & ROMANS,0,0
2014,8,7,Weekend,200,2-Car,No injury,OVERCORRECTING/OVERSTEERING,DOLIMAH & MILIEU DR,0,0
2014,8,7,Weekend,900,2-Car,No injury,FOLLOWING TOO CLOSELY,SR37S,0,0
2014,8,1,Weekday,2200,1-Car,No injury,RAN OFF ROAD RIGHT,45 46 BYPASS & KINSER PIKE,0,0
2014,9,3,Weekday,1600,2-Car,No injury,UNSAFE BACKING,S JUNYA ST,0,0
2014,9,4,Weekday,1400,2-Car,No injury,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,2451 EAST 10TH (PARKING LOT) ST & EAST 10TH,0,0
2014,9,5,Weekday,800,2-Car,No injury,FOLLOWING TOO CLOSELY,SR37S,0,0
2014,9,6,Weekday,1500,3+ Cars,No injury,FOLLOWING TOO CLOSELY,45 46 BYPASS BYP & RANGE,0,0
2014,9,7,Weekend,1100,2-Car,No injury,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,W MILIEU DR,0,0
2014,9,4,Weekday,700,2-Car,No injury,ANIMAL/OBJECT IN ROADWAY,CRAMER & CRAMER CIR,0,0
2014,9,1,Weekend,1400,2-Car,No injury,FAILURE TO YIELD RIGHT OF WAY,SR45W & WALMART,0,0
2014,9,2,Weekday,800,2-Car,No injury,DRIVER DISTRACTED - EXPLAIN IN NARRATIVE,SMITH & WOODYARD,0,0
2014,9,4,Weekday,1700,2-Car,No injury,FOLLOWING TOO CLOSELY,BLOOMFIELD RD & HICKORY LEAF,0,0
2014,9,2,Weekday,700,2-Car,No injury,ANIMAL/OBJECT IN ROADWAY,N OUTBACK & W STATE ROAD 46 RD,0,0
2014,9,2,Weekday,800,3+ Cars,No injury,FOLLOWING TOO CLOSELY,BARGER & TAPP RD,0,0
2014,9,5,Weekday,1700,2-Car,No injury,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,3069 MATHEA DR & LUCAS,0,0
2014,9,2,Weekday,800,1-Car,No injury,RAN OFF ROAD RIGHT,HINES & SR45W,0,0
2014,9,3,Weekday,1000,2-Car,No injury,UNSAFE BACKING,E4TH ST,0,0
2014,9,3,Weekday,900,2-Car,No injury,UNSAFE BACKING,1101 N FEE (PARKING NW LOT) LN & WALNUT GROVE,0,0
2014,10,7,Weekend,1000,2-Car,No injury,FAILURE TO YIELD RIGHT OF WAY,LIBERTY DR & PRIVATE,0,0
2014,10,2,Weekday,1100,1-Car,No injury,RAN OFF ROAD RIGHT,E 2ND AVE & SOUTH FAIRFAX RD,0,0
2014,10,1,Weekend,300,3+ Cars,No injury,IMPROPER LANE USAGE,20TH & VARSITY LN,0,0
2014,10,5,Weekday,700,1-Car,No injury,RAN OFF ROAD RIGHT,E SALT CREEK & S SR446 RD,0,0
2014,10,3,Weekday,900,2-Car,No injury,FAILURE TO YIELD RIGHT OF WAY,E RHORER & S OLD SR37 HWY,0,0
2014,10,3,Weekday,1200,2-Car,No injury,BRAKE FAILURE OR DEFECTIVE,MERIE & VERNAL,0,0
2014,10,4,Weekday,1200,2-Car,No injury,FAILURE TO YIELD RIGHT OF WAY,SUSAN & WHITEHALL CROSSING,0,0
2014,10,5,Weekday,900,2-Car,No injury,FOLLOWING TOO CLOSELY,SR37S,0,0
2014,10,5,Weekday,1700,2-Car,No injury,UNSAFE LANE MOVEMENT,KIRKWOOD,0,0
2014,10,6,Weekday,1800,2-Car,No injury,SPEED TOO FAST FOR WEATHER CONDITIONS,N SMITH & W FORREST PARK,0,0
2014,10,7,Weekend,1200,2-Car,No injury,FOLLOWING TOO CLOSELY,KINGSTON & PETE ELLIS,0,0
2014,10,2,Weekday,1800,2-Car,No injury,FOLLOWING TOO CLOSELY,SR45E,0,0
2014,10,5,Weekday,0,2-Car,No injury,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,2374 S WINSLOW,0,0
2014,10,6,Weekday,1300,2-Car,No injury,IMPROPER LANE USAGE,W THIRD,0,0
2014,10,7,Weekend,1100,2-Car,No injury,FOLLOWING TOO CLOSELY,COUNTRY CLUB & MILTON,0,0
2014,10,1,Weekend,900,1-Car,No injury,OVERCORRECTING/OVERSTEERING,2315 N SMITH & WOODYARD,0,0
2014,10,1,Weekend,1300,2-Car,No injury,DRIVER DISTRACTED - EXPLAIN IN NARRATIVE,3RD & S STATE RD 37 RAMP 13,0,0
2014,10,6,Weekday,1300,3+ Cars,functional,FAILURE TO YIELD RIGHT OF WAY,W 3RD & WHITE HALL,0,0
2014,10,6,Weekday,1700,3+ Cars,No injury,FOLLOWING TOO CLOSELY,45 46 & KINSER,0,0
2014,12,2,Weekday,900,1-Car,No injury,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,EAST THIRD,0,0
2014,12,2,Weekday,1900,1-Car,functional,RAN OFF ROAD RIGHT,E CHAPEL & SR45W,0,0
2014,12,2,Weekday,1800,2-Car,No injury,FAILURE TO YIELD RIGHT OF WAY,BLOOMFIELD & LIBERTY,0,0
2014,12,3,Weekday,1500,2-Car,No injury,FOLLOWING TOO CLOSELY,SMITH & WOODYARD,0,0
2014,12,3,Weekday,1700,2-Car,No injury,FOLLOWING TOO CLOSELY,3RD & CURRY,0,0
2014,12,6,Weekday,1800,2-Car,No injury,FOLLOWING TOO CLOSELY,SB RAMP TO SR 37 & SR45W,0,0
2014,12,7,Weekend,600,2-Car,No injury,UNSAFE SPEED,DANIELS & W STATE ROAD 48,0,0
2014,12,7,Weekend,2200,1-Car,No injury,RAN OFF ROAD RIGHT,N PAYNE & SR37N,0,0
2014,12,1,Weekend,1400,2-Car,No injury,FOLLOWING TOO CLOSELY,COFFEY LANE & N SMITH,0,0
2014,12,7,Weekend,1300,2-Car,No injury,DRIVER DISTRACTED - EXPLAIN IN NARRATIVE,SR37S,0,0
2014,12,7,Weekend,400,1-Car,No injury,OVERCORRECTING/OVERSTEERING,E GRAHAM & S HENDERSON,0,0
2014,12,6,Weekend,1900,2-Car,No injury,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,NORTH LAKE VIEW & SR46W,0,0
2014,12,3,Weekday,1100,2-Car,No injury,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,N GATES,0,0
2014,12,2,Weekday,2100,1-Car,No injury,RAN OFF ROAD RIGHT,S ROCKPORT & W BOLIN,0,0
2014,12,3,Weekday,1400,2-Car,No injury,UNSAFE BACKING,N JACOB,0,0
2014,12,3,Weekday,1500,2-Car,No injury,UNSAFE BACKING,N GATES,0,0
2014,12,4,Weekday,1300,2-Car,No injury,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,S BASSWOOD,0,0
2014,11,2,Weekday,1000,2-Car,No injury,FAILURE TO YIELD RIGHT OF WAY,BLOOMFIELD & LIBERTY,0,0
2014,11,3,Weekday,1100,2-Car,No injury,IMPROPER LANE USAGE,W THIRD,0,0
2014,11,2,Weekday,1500,3+ Cars,No injury,OVERCORRECTING/OVERSTEERING,DOLIMAH & MILIEU,0,0
2014,11,3,Weekday,1700,1-Car,No injury,ROADWAY SURFACE CONDITION,S BANTA & W COUNTRY CLUB,0,0
2014,10,6,Weekend,1900,3+ Cars,No injury,SPEED TOO FAST FOR WEATHER CONDITIONS,45 46 & KINSER,0,0
2014,11,7,Weekend,0,1-Car,No injury,ANIMAL/OBJECT IN ROADWAY,SR37N,0,0
2014,11,2,Weekday,1000,2-Car,No injury,FOLLOWING TOO CLOSELY,48 & CURRY,0,0
2014,11,6,Weekday,1200,2-Car,No injury,FOLLOWING TOO CLOSELY,COLLEGEMALL & E 2ND,0,0
2014,11,3,Weekday,1500,2-Car,No injury,UNSAFE LANE MOVEMENT,GATES & JACOBS,0,0
2014,11,3,Weekday,1800,2-Car,No injury,FAILURE TO YIELD RIGHT OF WAY,DANIELS,0,0
2014,11,7,Weekend,2000,2-Car,No injury,LEFT OF CENTER,N MONROE & W 2OTH,0,0
2014,11,2,Weekday,600,2-Car,No injury,FOLLOWING TOO CLOSELY,S FAIRFAX & S WALNUT STREET,0,0
2014,11,3,Weekday,800,2-Car,No injury,LEFT OF CENTER,N UNION VALLEY & N WESTFALL,0,0
2014,11,5,Weekday,800,2-Car,No injury,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,GILMORE PARKING CENTER ROW & INDIANA,0,0
